STATIONID,STATIONNAME,WALKING_TIME_MAX,WALKING_TIME_MIN,WALKING_TIME_AVER,DIRECTOR_E,TIME_TYPE,DATE_TYPE
150998809,清华东路西口,90,90,90,进站,平峰,工作日
150998809,清华东路西口,90,90,90,出站,平峰,工作日
150998809,清华东路西口,90,90,90,进站,全天,双休日
150998809,清华东路西口,90,90,90,出站,全天,双休日
150998621,善各庄,90,90,90,进站,高峰,工作日
150998621,善各庄,90,90,90,出站,高峰,工作日
150998621,善各庄,90,90,90,进站,平峰,工作日
150998621,善各庄,90,90,90,出站,平峰,工作日
150998621,善各庄,90,90,90,进站,全天,双休日
150998621,善各庄,90,90,90,出站,全天,双休日
150998619,来广营,90,90,90,进站,高峰,工作日
150998619,来广营,90,90,90,出站,高峰,工作日
150998619,来广营,90,90,90,进站,平峰,工作日
150998619,来广营,90,90,90,出站,平峰,工作日
150998619,来广营,90,90,90,进站,全天,双休日
150998619,来广营,90,90,90,出站,全天,双休日
150998617,东湖渠,90,90,90,进站,高峰,工作日
150998617,东湖渠,90,90,90,出站,高峰,工作日
150998617,东湖渠,90,90,90,进站,平峰,工作日
150998617,东湖渠,90,90,90,出站,平峰,工作日
150998617,东湖渠,90,90,90,进站,全天,双休日
150998617,东湖渠,90,90,90,出站,全天,双休日
150998615,望京,90,90,90,进站,高峰,工作日
150998615,望京,90,90,90,出站,高峰,工作日
150998615,望京,90,90,90,进站,平峰,工作日
150998615,望京,90,90,90,出站,平峰,工作日
150998615,望京,90,90,90,进站,全天,双休日
150998615,望京,90,90,90,出站,全天,双休日
150998613,阜通,90,90,90,进站,高峰,工作日
150998613,阜通,90,90,90,出站,高峰,工作日
150998613,阜通,90,90,90,进站,平峰,工作日
151019553,万源街,75,23,50,进站,高峰,工作日
151019553,万源街,156,40,91,进站,平峰,工作日
151019555,荣京东街,112,53,84,出站,高峰,工作日
151019555,荣京东街,118,49,78,出站,平峰,工作日
151019555,荣京东街,156,40,91,进站,全天,双休日
151019555,荣京东街,118,49,78,出站,全天,双休日
151019555,荣京东街,75,23,50,进站,高峰,工作日
151019555,荣京东街,156,40,91,进站,平峰,工作日
151019557,荣昌东街,112,53,84,出站,高峰,工作日
151019557,荣昌东街,118,49,78,出站,平峰,工作日
151019557,荣昌东街,156,40,91,进站,全天,双休日
151019557,荣昌东街,118,49,78,出站,全天,双休日
151019557,荣昌东街,75,23,50,进站,高峰,工作日
151019557,荣昌东街,156,40,91,进站,平峰,工作日
151019559,同济南路,112,53,84,出站,高峰,工作日
151019559,同济南路,118,49,78,出站,平峰,工作日
151019559,同济南路,156,40,91,进站,全天,双休日
151019559,同济南路,118,49,78,出站,全天,双休日
151019559,同济南路,75,23,50,进站,高峰,工作日
151019559,同济南路,156,40,91,进站,平峰,工作日
151019561,经海路,112,53,84,出站,高峰,工作日
151019561,经海路,118,49,78,出站,平峰,工作日
151019561,经海路,156,40,91,进站,全天,双休日
151019561,经海路,118,49,78,出站,全天,双休日
151019561,经海路,75,23,50,进站,高峰,工作日
151019561,经海路,156,40,91,进站,平峰,工作日
151019563,次渠南,69,40,54,出站,高峰,工作日
151019563,次渠南,78,50,62,出站,平峰,工作日
151019563,次渠南,75,29,49,进站,全天,双休日
151019563,次渠南,78,50,62,出站,全天,双休日
151019563,次渠南,43,25,36,进站,高峰,工作日
151019563,次渠南,75,29,49,进站,平峰,工作日
151019565,次渠,69,40,54,出站,高峰,工作日
151019565,次渠,78,50,62,出站,平峰,工作日
151019565,次渠,75,29,49,进站,全天,双休日
151019565,次渠,78,50,62,出站,全天,双休日
151019565,次渠,43,25,36,进站,高峰,工作日
151019565,次渠,75,29,49,进站,平峰,工作日
151019567,亦庄火车站,69,40,54,出站,高峰,工作日
151019567,亦庄火车站,78,50,62,出站,平峰,工作日
151019567,亦庄火车站,75,29,49,进站,全天,双休日
151019567,亦庄火车站,78,50,62,出站,全天,双休日
151019567,亦庄火车站,43,25,36,进站,高峰,工作日
151019567,亦庄火车站,75,29,49,进站,平峰,工作日
151019777,四惠,98,30,62,出站,高峰,工作日
151019777,四惠,68,37,53,出站,平峰,工作日
151019777,四惠,98,30,62,进站,全天,双休日
151019777,四惠,68,37,53,出站,全天,双休日
151019777,四惠,76,25,49,进站,高峰,工作日
151019777,四惠,98,30,62,进站,平峰,工作日
151019778,四惠东,125,39,81,出站,高峰,工作日
151019778,四惠东,188,32,97,出站,平峰,工作日
151019778,四惠东,125,39,81,进站,全天,双休日
151019778,四惠东,188,32,97,出站,全天,双休日
151019778,四惠东,34,21,28,进站,高峰,工作日
151019778,四惠东,125,39,81,进站,平峰,工作日
151019779,高碑店,97,25,62,出站,高峰,工作日
151019779,高碑店,95,24,57,出站,平峰,工作日
151019779,高碑店,94,10,47,进站,全天,双休日
151019779,高碑店,95,24,57,出站,全天,双休日
151019779,高碑店,88,9,41,进站,高峰,工作日
151019779,高碑店,94,10,47,进站,平峰,工作日
151019780,传媒大学,97,25,62,出站,高峰,工作日
151019780,传媒大学,95,24,57,出站,平峰,工作日
150998613,阜通,90,90,90,出站,平峰,工作日
150998613,阜通,90,90,90,进站,全天,双休日
150998613,阜通,90,90,90,出站,全天,双休日
150998611,望京南,90,90,90,进站,高峰,工作日
150998611,望京南,90,90,90,出站,高峰,工作日
150998611,望京南,90,90,90,进站,平峰,工作日
150998611,望京南,90,90,90,出站,平峰,工作日
150998611,望京南,90,90,90,进站,全天,双休日
150998611,望京南,90,90,90,出站,全天,双休日
150998609,高家园,90,90,90,进站,高峰,工作日
150998609,高家园,90,90,90,出站,高峰,工作日
150998609,高家园,90,90,90,进站,平峰,工作日
150998609,高家园,90,90,90,出站,平峰,工作日
150998609,高家园,90,90,90,进站,全天,双休日
150998609,高家园,90,90,90,出站,全天,双休日
150998607,将台,90,90,90,进站,高峰,工作日
150998607,将台,90,90,90,出站,高峰,工作日
150998607,将台,90,90,90,进站,平峰,工作日
150998607,将台,90,90,90,出站,平峰,工作日
150998607,将台,90,90,90,进站,全天,双休日
150998607,将台,90,90,90,出站,全天,双休日
150998605,东风北桥,90,90,90,进站,高峰,工作日
150998605,东风北桥,90,90,90,出站,高峰,工作日
150998605,东风北桥,90,90,90,进站,平峰,工作日
150998605,东风北桥,90,90,90,出站,平峰,工作日
150998605,东风北桥,90,90,90,进站,全天,双休日
150998605,东风北桥,90,90,90,出站,全天,双休日
150998603,枣营,90,90,90,进站,高峰,工作日
150998603,枣营,90,90,90,出站,高峰,工作日
150998603,枣营,90,90,90,进站,平峰,工作日
150998603,枣营,90,90,90,出站,平峰,工作日
150998603,枣营,90,90,90,进站,全天,双休日
150998603,枣营,90,90,90,出站,全天,双休日
150998601,朝阳公园,90,90,90,进站,高峰,工作日
150998601,朝阳公园,90,90,90,出站,高峰,工作日
150998601,朝阳公园,90,90,90,进站,平峰,工作日
150998601,朝阳公园,90,90,90,出站,平峰,工作日
150998601,朝阳公园,90,90,90,进站,全天,双休日
150998601,朝阳公园,90,90,90,出站,全天,双休日
150998599,金台路,90,90,90,进站,高峰,工作日
150998599,金台路,90,90,90,出站,高峰,工作日
150998599,金台路,90,90,90,进站,平峰,工作日
150998599,金台路,90,90,90,出站,平峰,工作日
150998599,金台路,90,90,90,进站,全天,双休日
150998599,金台路,90,90,90,出站,全天,双休日
150996543,物资学院路,90,90,90,进站,高峰,工作日
150996543,物资学院路,90,90,90,出站,高峰,工作日
150996543,物资学院路,90,90,90,进站,平峰,工作日
150996543,物资学院路,90,90,90,出站,平峰,工作日
150996543,物资学院路,90,90,90,进站,全天,双休日
150996543,物资学院路,90,90,90,出站,全天,双休日
150996545,通州北关,90,90,90,进站,高峰,工作日
150996545,通州北关,90,90,90,出站,高峰,工作日
150996545,通州北关,90,90,90,进站,平峰,工作日
150996545,通州北关,90,90,90,出站,平峰,工作日
150996545,通州北关,90,90,90,进站,全天,双休日
150996545,通州北关,90,90,90,出站,全天,双休日
150996547,通运门,90,90,90,进站,高峰,工作日
150996547,通运门,90,90,90,出站,高峰,工作日
150996547,通运门,90,90,90,进站,平峰,工作日
150996547,通运门,90,90,90,出站,平峰,工作日
150996547,通运门,90,90,90,进站,全天,双休日
150996547,通运门,90,90,90,出站,全天,双休日
150996549,北运河西,90,90,90,进站,高峰,工作日
150996549,北运河西,90,90,90,出站,高峰,工作日
150996549,北运河西,90,90,90,进站,平峰,工作日
150996549,北运河西,90,90,90,出站,平峰,工作日
150996549,北运河西,90,90,90,进站,全天,双休日
150996549,北运河西,90,90,90,出站,全天,双休日
150996551,北运河东,90,90,90,进站,高峰,工作日
150996551,北运河东,90,90,90,出站,高峰,工作日
150996551,北运河东,90,90,90,进站,平峰,工作日
150996551,北运河东,90,90,90,出站,平峰,工作日
150996551,北运河东,90,90,90,进站,全天,双休日
150996551,北运河东,90,90,90,出站,全天,双休日
150996553,郝家府,90,90,90,进站,高峰,工作日
150996553,郝家府,90,90,90,出站,高峰,工作日
150996553,郝家府,90,90,90,进站,平峰,工作日
150996553,郝家府,90,90,90,出站,平峰,工作日
150996553,郝家府,90,90,90,进站,全天,双休日
150996553,郝家府,90,90,90,出站,全天,双休日
150996555,东夏园,90,90,90,进站,高峰,工作日
150996555,东夏园,90,90,90,出站,高峰,工作日
150996555,东夏园,90,90,90,进站,平峰,工作日
150996555,东夏园,90,90,90,出站,平峰,工作日
150996555,东夏园,90,90,90,进站,全天,双休日
150996555,东夏园,90,90,90,出站,全天,双休日
150996557,潞城,90,90,90,进站,高峰,工作日
150996557,潞城,90,90,90,出站,高峰,工作日
150996557,潞城,90,90,90,进站,平峰,工作日
150996557,潞城,90,90,90,出站,平峰,工作日
150996557,潞城,90,90,90,进站,全天,双休日
150996557,潞城,90,90,90,出站,全天,双休日
150996757,北京西站,90,90,90,进站,高峰,工作日
150996757,北京西站,90,90,90,出站,高峰,工作日
150996757,北京西站,90,90,90,进站,平峰,工作日
150996757,北京西站,90,90,90,出站,平峰,工作日
150996757,北京西站,90,90,90,进站,全天,双休日
150996757,北京西站,90,90,90,出站,全天,双休日
150996759,湾子,90,90,90,进站,高峰,工作日
150996759,湾子,90,90,90,出站,高峰,工作日
150996759,湾子,90,90,90,进站,平峰,工作日
150996759,湾子,90,90,90,出站,平峰,工作日
150996759,湾子,90,90,90,进站,全天,双休日
150996759,湾子,90,90,90,出站,全天,双休日
150996761,达官营,90,90,90,进站,高峰,工作日
150996761,达官营,90,90,90,出站,高峰,工作日
150996761,达官营,90,90,90,进站,平峰,工作日
150996761,达官营,90,90,90,出站,平峰,工作日
150996761,达官营,90,90,90,进站,全天,双休日
150996761,达官营,90,90,90,出站,全天,双休日
150996763,广安门内,90,90,90,进站,高峰,工作日
150996763,广安门内,90,90,90,出站,高峰,工作日
150996763,广安门内,90,90,90,进站,平峰,工作日
150996763,广安门内,90,90,90,出站,平峰,工作日
150996763,广安门内,90,90,90,进站,全天,双休日
150996763,广安门内,90,90,90,出站,全天,双休日
150996765,菜市口,90,90,90,进站,高峰,工作日
150996765,菜市口,90,90,90,出站,高峰,工作日
150996765,菜市口,90,90,90,进站,平峰,工作日
150996765,菜市口,90,90,90,出站,平峰,工作日
150996765,菜市口,90,90,90,进站,全天,双休日
150996765,菜市口,90,90,90,出站,全天,双休日
150996767,虎坊桥,90,90,90,进站,高峰,工作日
150996767,虎坊桥,90,90,90,出站,高峰,工作日
150996767,虎坊桥,90,90,90,进站,平峰,工作日
150996767,虎坊桥,90,90,90,出站,平峰,工作日
150996767,虎坊桥,90,90,90,进站,全天,双休日
150996767,虎坊桥,90,90,90,出站,全天,双休日
150996769,珠市口,90,90,90,进站,高峰,工作日
150996769,珠市口,90,90,90,出站,高峰,工作日
150996769,珠市口,90,90,90,进站,平峰,工作日
150996769,珠市口,90,90,90,出站,平峰,工作日
150996769,珠市口,90,90,90,进站,全天,双休日
150996769,珠市口,90,90,90,出站,全天,双休日
150996771,桥湾,90,90,90,进站,高峰,工作日
150996771,桥湾,90,90,90,出站,高峰,工作日
150996771,桥湾,90,90,90,进站,平峰,工作日
150996771,桥湾,90,90,90,出站,平峰,工作日
150996771,桥湾,90,90,90,进站,全天,双休日
150996771,桥湾,90,90,90,出站,全天,双休日
150996773,磁器口,90,90,90,进站,高峰,工作日
150996773,磁器口,90,90,90,出站,高峰,工作日
150996773,磁器口,90,90,90,进站,平峰,工作日
150996773,磁器口,90,90,90,出站,平峰,工作日
150996773,磁器口,90,90,90,进站,全天,双休日
150996773,磁器口,90,90,90,出站,全天,双休日
150996775,广渠门内,90,90,90,进站,高峰,工作日
150996775,广渠门内,90,90,90,出站,高峰,工作日
150996775,广渠门内,90,90,90,进站,平峰,工作日
151019027,昌平西山口,120,120,120,进站,高峰,工作日
151019027,昌平西山口,120,120,120,出站,高峰,工作日
151019027,昌平西山口,120,120,120,进站,平峰,工作日
151019027,昌平西山口,120,120,120,出站,平峰,工作日
151019027,昌平西山口,120,120,120,进站,全天,双休日
151019027,昌平西山口,120,120,120,出站,全天,双休日
151019029,十三陵景区,120,120,120,进站,高峰,工作日
151019029,十三陵景区,120,120,120,出站,高峰,工作日
151019029,十三陵景区,120,120,120,进站,平峰,工作日
151019029,十三陵景区,120,120,120,出站,平峰,工作日
151019029,十三陵景区,120,120,120,进站,全天,双休日
151019029,十三陵景区,120,120,120,出站,全天,双休日
151019031,昌平,120,120,120,进站,高峰,工作日
151019031,昌平,120,120,120,出站,高峰,工作日
151019031,昌平,120,120,120,进站,平峰,工作日
151019031,昌平,120,120,120,出站,平峰,工作日
151019031,昌平,120,120,120,进站,全天,双休日
151019031,昌平,120,120,120,出站,全天,双休日
151019033,昌平东关,120,120,120,进站,高峰,工作日
151019033,昌平东关,120,120,120,出站,高峰,工作日
151019033,昌平东关,120,120,120,进站,平峰,工作日
151019033,昌平东关,120,120,120,出站,平峰,工作日
151019033,昌平东关,120,120,120,进站,全天,双休日
151019033,昌平东关,120,120,120,出站,全天,双休日
151019035,北邵洼,120,120,120,进站,高峰,工作日
151019035,北邵洼,120,120,120,出站,高峰,工作日
151019035,北邵洼,120,120,120,进站,平峰,工作日
151019035,北邵洼,120,120,120,出站,平峰,工作日
151019035,北邵洼,120,120,120,进站,全天,双休日
151019035,北邵洼,120,120,120,出站,全天,双休日
150998573,北京南站,120,120,120,进站,高峰,工作日
150998573,北京南站,120,120,120,出站,高峰,工作日
150998573,北京南站,120,120,120,进站,平峰,工作日
150998573,北京南站,120,120,120,出站,平峰,工作日
150998573,北京南站,120,120,120,进站,全天,双休日
150998573,北京南站,120,120,120,出站,全天,双休日
150998575,陶然桥,120,120,120,进站,高峰,工作日
150998575,陶然桥,120,120,120,出站,高峰,工作日
150998575,陶然桥,120,120,120,进站,平峰,工作日
150998575,陶然桥,120,120,120,出站,平峰,工作日
150998575,陶然桥,120,120,120,进站,全天,双休日
150998575,陶然桥,120,120,120,出站,全天,双休日
150998577,永定门外,120,120,120,进站,高峰,工作日
150998577,永定门外,120,120,120,出站,高峰,工作日
150998577,永定门外,120,120,120,进站,平峰,工作日
150998577,永定门外,120,120,120,出站,平峰,工作日
150998577,永定门外,120,120,120,进站,全天,双休日
150998577,永定门外,120,120,120,出站,全天,双休日
150998579,景泰,120,120,120,进站,高峰,工作日
150998579,景泰,120,120,120,出站,高峰,工作日
150998579,景泰,120,120,120,进站,平峰,工作日
150998579,景泰,120,120,120,出站,平峰,工作日
150998579,景泰,120,120,120,进站,全天,双休日
150998579,景泰,120,120,120,出站,全天,双休日
150998581,蒲黄榆,120,120,120,进站,高峰,工作日
150998581,蒲黄榆,120,120,120,出站,高峰,工作日
150998581,蒲黄榆,120,120,120,进站,平峰,工作日
150998581,蒲黄榆,120,120,120,出站,平峰,工作日
150998581,蒲黄榆,120,120,120,进站,全天,双休日
150998581,蒲黄榆,120,120,120,出站,全天,双休日
150998583,方庄,120,120,120,进站,高峰,工作日
150998583,方庄,120,120,120,出站,高峰,工作日
150998583,方庄,120,120,120,进站,平峰,工作日
150998583,方庄,120,120,120,出站,平峰,工作日
150998583,方庄,120,120,120,进站,全天,双休日
150998583,方庄,120,120,120,出站,全天,双休日
150998585,十里河,120,120,120,进站,高峰,工作日
150998585,十里河,120,120,120,出站,高峰,工作日
150998585,十里河,120,120,120,进站,平峰,工作日
150998585,十里河,120,120,120,出站,平峰,工作日
150998585,十里河,120,120,120,进站,全天,双休日
150998585,十里河,120,120,120,出站,全天,双休日
150998589,北工大西门,120,120,120,进站,高峰,工作日
150998589,北工大西门,120,120,120,出站,高峰,工作日
150998589,北工大西门,120,120,120,进站,平峰,工作日
150998589,北工大西门,120,120,120,出站,平峰,工作日
150998589,北工大西门,120,120,120,进站,全天,双休日
150998589,北工大西门,120,120,120,出站,全天,双休日
150998591,平乐园,120,120,120,进站,高峰,工作日
150998591,平乐园,120,120,120,出站,高峰,工作日
150998591,平乐园,120,120,120,进站,平峰,工作日
150998591,平乐园,120,120,120,出站,平峰,工作日
150998591,平乐园,120,120,120,进站,全天,双休日
150998591,平乐园,120,120,120,出站,全天,双休日
150998593,九龙山,120,120,120,进站,高峰,工作日
150998593,九龙山,120,120,120,出站,高峰,工作日
150998593,九龙山,120,120,120,进站,平峰,工作日
150998593,九龙山,120,120,120,出站,平峰,工作日
150998593,九龙山,120,120,120,进站,全天,双休日
150998593,九龙山,120,120,120,出站,全天,双休日
150998595,大望路,120,120,120,进站,高峰,工作日
150998595,大望路,120,120,120,出站,高峰,工作日
150998595,大望路,120,120,120,进站,平峰,工作日
150998595,大望路,120,120,120,出站,平峰,工作日
150998595,大望路,120,120,120,进站,全天,双休日
150998595,大望路,120,120,120,出站,全天,双休日
150999079,西苑,120,120,120,进站,高峰,工作日
150999079,西苑,120,120,120,出站,高峰,工作日
150999079,西苑,120,120,120,进站,平峰,工作日
150999079,西苑,120,120,120,出站,平峰,工作日
150999079,西苑,120,120,120,进站,全天,双休日
150999079,西苑,120,120,120,出站,全天,双休日
150999061,北安河,120,120,120,进站,高峰,工作日
150999061,北安河,120,120,120,出站,高峰,工作日
150999061,北安河,120,120,120,进站,平峰,工作日
150999061,北安河,120,120,120,出站,平峰,工作日
150999061,北安河,120,120,120,进站,全天,双休日
150999061,北安河,120,120,120,出站,全天,双休日
150999063,温阳路,120,120,120,进站,高峰,工作日
150999063,温阳路,120,120,120,出站,高峰,工作日
150999063,温阳路,120,120,120,进站,平峰,工作日
150999063,温阳路,120,120,120,出站,平峰,工作日
150999063,温阳路,120,120,120,进站,全天,双休日
150999063,温阳路,120,120,120,出站,全天,双休日
150999065,稻香湖路,120,120,120,进站,高峰,工作日
150999065,稻香湖路,120,120,120,出站,高峰,工作日
150999065,稻香湖路,120,120,120,进站,平峰,工作日
150999065,稻香湖路,120,120,120,出站,平峰,工作日
150999065,稻香湖路,120,120,120,进站,全天,双休日
150999065,稻香湖路,120,120,120,出站,全天,双休日
150999067,屯佃,120,120,120,进站,高峰,工作日
150999067,屯佃,120,120,120,出站,高峰,工作日
150999067,屯佃,120,120,120,进站,平峰,工作日
150999067,屯佃,120,120,120,出站,平峰,工作日
150999067,屯佃,120,120,120,进站,全天,双休日
150999067,屯佃,120,120,120,出站,全天,双休日
150999069,永丰,120,120,120,进站,高峰,工作日
150999069,永丰,120,120,120,出站,高峰,工作日
150999069,永丰,120,120,120,进站,平峰,工作日
150999069,永丰,120,120,120,出站,平峰,工作日
150999069,永丰,120,120,120,进站,全天,双休日
150999069,永丰,120,120,120,出站,全天,双休日
150999071,永丰南,120,120,120,进站,高峰,工作日
150999071,永丰南,120,120,120,出站,高峰,工作日
150999071,永丰南,120,120,120,进站,平峰,工作日
150999071,永丰南,120,120,120,出站,平峰,工作日
150999071,永丰南,120,120,120,进站,全天,双休日
150999071,永丰南,120,120,120,出站,全天,双休日
150999073,西北旺,120,120,120,进站,高峰,工作日
150999073,西北旺,120,120,120,出站,高峰,工作日
150999073,西北旺,120,120,120,进站,平峰,工作日
150999073,西北旺,120,120,120,出站,平峰,工作日
150999073,西北旺,120,120,120,进站,全天,双休日
150999073,西北旺,120,120,120,出站,全天,双休日
150999075,马连洼,120,120,120,进站,高峰,工作日
150999075,马连洼,120,120,120,出站,高峰,工作日
150999075,马连洼,120,120,120,进站,平峰,工作日
150999075,马连洼,120,120,120,出站,平峰,工作日
150999075,马连洼,120,120,120,进站,全天,双休日
150999075,马连洼,120,120,120,出站,全天,双休日
150999077,农大南路,120,120,120,进站,高峰,工作日
150999077,农大南路,120,120,120,出站,高峰,工作日
150999077,农大南路,120,120,120,进站,平峰,工作日
150999077,农大南路,120,120,120,出站,平峰,工作日
150999077,农大南路,120,120,120,进站,全天,双休日
150999077,农大南路,120,120,120,出站,全天,双休日
150996501,海淀五路居,120,120,120,进站,高峰,工作日
150996501,海淀五路居,120,120,120,出站,高峰,工作日
150996501,海淀五路居,120,120,120,进站,平峰,工作日
150996501,海淀五路居,120,120,120,出站,平峰,工作日
150996501,海淀五路居,120,120,120,进站,全天,双休日
150996501,海淀五路居,120,120,120,出站,全天,双休日
150996503,慈寿寺,120,120,120,进站,高峰,工作日
150996503,慈寿寺,120,120,120,出站,高峰,工作日
150996503,慈寿寺,120,120,120,进站,平峰,工作日
150996503,慈寿寺,120,120,120,出站,平峰,工作日
150996503,慈寿寺,120,120,120,进站,全天,双休日
150996503,慈寿寺,120,120,120,出站,全天,双休日
150996505,花园桥,120,120,120,进站,高峰,工作日
150996505,花园桥,120,120,120,出站,高峰,工作日
150996505,花园桥,120,120,120,进站,平峰,工作日
150996505,花园桥,120,120,120,出站,平峰,工作日
150996505,花园桥,120,120,120,进站,全天,双休日
150996505,花园桥,120,120,120,出站,全天,双休日
150996507,白石桥南,120,120,120,进站,高峰,工作日
150996507,白石桥南,120,120,120,出站,高峰,工作日
150996507,白石桥南,120,120,120,进站,平峰,工作日
150996507,白石桥南,120,120,120,出站,平峰,工作日
150996507,白石桥南,120,120,120,进站,全天,双休日
150996507,白石桥南,120,120,120,出站,全天,双休日
150996511,车公庄西,120,120,120,进站,高峰,工作日
150996511,车公庄西,120,120,120,出站,高峰,工作日
150996511,车公庄西,120,120,120,进站,平峰,工作日
150996511,车公庄西,120,120,120,出站,平峰,工作日
150996511,车公庄西,120,120,120,进站,全天,双休日
150996511,车公庄西,120,120,120,出站,全天,双休日
150996513,车公庄,120,120,120,进站,高峰,工作日
150996513,车公庄,120,120,120,出站,高峰,工作日
150996513,车公庄,120,120,120,进站,平峰,工作日
150996513,车公庄,120,120,120,出站,平峰,工作日
150996513,车公庄,120,120,120,进站,全天,双休日
150996513,车公庄,120,120,120,出站,全天,双休日
150996515,平安里,120,120,120,进站,高峰,工作日
150996515,平安里,120,120,120,出站,高峰,工作日
150996515,平安里,120,120,120,进站,平峰,工作日
150996515,平安里,120,120,120,出站,平峰,工作日
150996515,平安里,120,120,120,进站,全天,双休日
150996515,平安里,120,120,120,出站,全天,双休日
150996517,北海北,120,120,120,进站,高峰,工作日
150996517,北海北,120,120,120,出站,高峰,工作日
150996517,北海北,120,120,120,进站,平峰,工作日
150996517,北海北,120,120,120,出站,平峰,工作日
150996517,北海北,120,120,120,进站,全天,双休日
150996517,北海北,120,120,120,出站,全天,双休日
150996519,南锣鼓巷,120,120,120,进站,高峰,工作日
150996519,南锣鼓巷,120,120,120,出站,高峰,工作日
150996519,南锣鼓巷,120,120,120,进站,平峰,工作日
150996519,南锣鼓巷,120,120,120,出站,平峰,工作日
150996519,南锣鼓巷,120,120,120,进站,全天,双休日
150996519,南锣鼓巷,120,120,120,出站,全天,双休日
150996521,东四,120,120,120,进站,高峰,工作日
150996521,东四,120,120,120,出站,高峰,工作日
150996521,东四,120,120,120,进站,平峰,工作日
150996521,东四,120,120,120,出站,平峰,工作日
150996521,东四,120,120,120,进站,全天,双休日
150996521,东四,120,120,120,出站,全天,双休日
150996523,朝阳门,120,120,120,进站,高峰,工作日
150996523,朝阳门,120,120,120,出站,高峰,工作日
150996523,朝阳门,120,120,120,进站,平峰,工作日
150996523,朝阳门,120,120,120,出站,平峰,工作日
150996523,朝阳门,120,120,120,进站,全天,双休日
150996523,朝阳门,120,120,120,出站,全天,双休日
150996525,东大桥,120,120,120,进站,高峰,工作日
150996525,东大桥,120,120,120,出站,高峰,工作日
150996525,东大桥,120,120,120,进站,平峰,工作日
150996525,东大桥,120,120,120,出站,平峰,工作日
150996525,东大桥,120,120,120,进站,全天,双休日
150996525,东大桥,120,120,120,出站,全天,双休日
150996527,呼家楼,120,120,120,进站,高峰,工作日
150996527,呼家楼,120,120,120,出站,高峰,工作日
150996527,呼家楼,120,120,120,进站,平峰,工作日
150996527,呼家楼,120,120,120,出站,平峰,工作日
150996527,呼家楼,120,120,120,进站,全天,双休日
150996527,呼家楼,120,120,120,出站,全天,双休日
150996529,金台路,120,120,120,进站,高峰,工作日
150996529,金台路,120,120,120,出站,高峰,工作日
150996529,金台路,120,120,120,进站,平峰,工作日
150996529,金台路,120,120,120,出站,平峰,工作日
150996529,金台路,120,120,120,进站,全天,双休日
150996529,金台路,120,120,120,出站,全天,双休日
150996531,十里堡,120,120,120,进站,高峰,工作日
150996531,十里堡,120,120,120,出站,高峰,工作日
150996531,十里堡,120,120,120,进站,平峰,工作日
150996531,十里堡,120,120,120,出站,平峰,工作日
150996531,十里堡,120,120,120,进站,全天,双休日
150996531,十里堡,120,120,120,出站,全天,双休日
150996533,青年路,120,120,120,进站,高峰,工作日
150996533,青年路,120,120,120,出站,高峰,工作日
150996533,青年路,120,120,120,进站,平峰,工作日
150996533,青年路,120,120,120,出站,平峰,工作日
150996533,青年路,120,120,120,进站,全天,双休日
150996533,青年路,120,120,120,出站,全天,双休日
150996535,褡裢坡,120,120,120,进站,高峰,工作日
150996535,褡裢坡,120,120,120,出站,高峰,工作日
150996535,褡裢坡,120,120,120,进站,平峰,工作日
150996535,褡裢坡,120,120,120,出站,平峰,工作日
150996535,褡裢坡,120,120,120,进站,全天,双休日
150996535,褡裢坡,120,120,120,出站,全天,双休日
150996537,黄渠,120,120,120,进站,高峰,工作日
150996537,黄渠,120,120,120,出站,高峰,工作日
150996537,黄渠,120,120,120,进站,平峰,工作日
150996537,黄渠,120,120,120,出站,平峰,工作日
150996537,黄渠,120,120,120,进站,全天,双休日
150996537,黄渠,120,120,120,出站,全天,双休日
150996539,常营,120,120,120,进站,高峰,工作日
150996539,常营,120,120,120,出站,高峰,工作日
150996539,常营,120,120,120,进站,平峰,工作日
150996539,常营,120,120,120,出站,平峰,工作日
150996539,常营,120,120,120,进站,全天,双休日
150996539,常营,120,120,120,出站,全天,双休日
150996541,草房,120,120,120,进站,高峰,工作日
150996541,草房,120,120,120,出站,高峰,工作日
150996541,草房,120,120,120,进站,平峰,工作日
150996541,草房,120,120,120,出站,平峰,工作日
150996541,草房,120,120,120,进站,全天,双休日
150996541,草房,120,120,120,出站,全天,双休日
